År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2021;583;MOTALA;KLOCKRIKE FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;583;MOTALA;MOTALA FÖRSAMLING;34.373;33.503;21.70;11.55;0.253;0.87
2021;583;MOTALA;TJÄLLMO FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;583;MOTALA;VÄSTRA NY FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;584;VADSTENA;DALS FÖRSAMLING;35.883;34.603;22.80;11.55;0.253;1.28
2021;584;VADSTENA;VADSTENA FÖRSAMLING;35.883;34.603;22.80;11.55;0.253;1.28
2021;586;MJÖLBY;MJÖLBY FÖRSAMLING;34.853;33.703;21.90;11.55;0.253;1.15
2021;586;MJÖLBY;SKÄNNINGE FÖRSAMLING;34.853;33.703;21.90;11.55;0.253;1.15
2021;586;MJÖLBY;VIFOLKA FÖRSAMLING;34.853;33.703;21.90;11.55;0.253;1.15
2021;586;MJÖLBY;VÄDERSTADS FÖRSAMLING;34.853;33.703;21.90;11.55;0.253;1.15
2021;586;MJÖLBY;ÖSTRA TOLLSTADS FÖRSAMLING;34.853;33.703;21.90;11.55;0.253;1.15
2021;604;ANEBY;ANEBY FÖRSAMLING;35.523;34.103;22.09;11.76;0.253;1.42
2021;604;ANEBY;ASKERYDS FÖRSAMLING;35.523;34.103;22.09;11.76;0.253;1.42
2021;604;ANEBY;FRINNARYDS FÖRSAMLING;35.523;34.103;22.09;11.76;0.253;1.42
2021;604;ANEBY;HAURIDA-VIREDA FÖRSAMLING;35.523;34.103;22.09;11.76;0.253;1.42
2021;604;ANEBY;LOMMARYDS FÖRSAMLING;35.523;34.103;22.09;11.76;0.253;1.42
2021;617;GNOSJÖ;GNOSJÖ FÖRSAMLING;35.453;34.253;22.24;11.76;0.253;1.20
2021;617;GNOSJÖ;KULLTORPS FÖRSAMLING;35.753;34.253;22.24;11.76;0.253;1.50
2021;617;GNOSJÖ;KÄLLERYDS FÖRSAMLING;35.453;34.253;22.24;11.76;0.253;1.20
2021;617;GNOSJÖ;KÄVSJÖ FÖRSAMLING;35.453;34.253;22.24;11.76;0.253;1.20
2021;617;GNOSJÖ;ÅSENHÖGA FÖRSAMLING;35.453;34.253;22.24;11.76;0.253;1.20
2021;642;MULLSJÖ;MULLSJÖ-SANDHEMS FÖRSAMLING;35.488;34.353;22.34;11.76;0.253;1.135
2021;643;HABO;BRANDSTORPS FÖRSAMLING;35.368;34.183;22.17;11.76;0.253;1.185
2021;643;HABO;GUSTAV ADOLFS FÖRSAMLING;35.368;34.183;22.17;11.76;0.253;1.185
2021;643;HABO;HABO FÖRSAMLING;35.368;34.183;22.17;11.76;0.253;1.185
2021;662;GISLAVED;ANDERSTORPS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;BOSEBO FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;BURSERYDS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;GISLAVEDS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;NORRA HESTRA FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;VILLSTADS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;VÅTHULTS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;662;GISLAVED;VÄSTBO SANKT SIGFRIDS FÖRSAMLING;35.183;34.003;21.99;11.76;0.253;1.18
2021;665;VAGGERYD;BYARUM-BONDSTORPS FÖRSAMLING;34.593;33.503;21.49;11.76;0.253;1.09
2021;665;VAGGERYD;SKILLINGARYDS FÖRSAMLING;34.673;33.503;21.49;11.76;0.253;1.17
2021;665;VAGGERYD;SVENARUMS FÖRSAMLING;34.593;33.503;21.49;11.76;0.253;1.09
2021;680;JÖNKÖPING;BANKERYDS FÖRSAMLING;34.983;33.653;21.64;11.76;0.253;1.33
2021;680;JÖNKÖPING;BARNARP-ÖDESTUGU FÖRSAMLING;34.963;33.653;21.64;11.76;0.253;1.31
2021;680;JÖNKÖPING;GRÄNNA FÖRSAMLING;35.183;33.653;21.64;11.76;0.253;1.53
2021;680;JÖNKÖPING;HAKARPS FÖRSAMLING;34.813;33.653;21.64;11.76;0.253;1.16
2021;680;JÖNKÖPING;HUSKVARNA FÖRSAMLING;34.813;33.653;21.64;11.76;0.253;1.16
2021;680;JÖNKÖPING;JÖNKÖPINGS FÖRSAMLING;34.663;33.653;21.64;11.76;0.253;1.01
2021;680;JÖNKÖPING;LEKERYDS FÖRSAMLING;35.153;33.653;21.64;11.76;0.253;1.50
2021;680;JÖNKÖPING;MÅNSARPS FÖRSAMLING;34.833;33.653;21.64;11.76;0.253;1.18
2021;680;JÖNKÖPING;NORRA MO FÖRSAMLING;34.918;33.653;21.64;11.76;0.253;1.265
2021;680;JÖNKÖPING;NORRAHAMMARS FÖRSAMLING;34.853;33.653;21.64;11.76;0.253;1.20
2021;680;JÖNKÖPING;ROGBERGA-ÖGGESTORPS FÖRSAMLING;35.013;33.653;21.64;11.76;0.253;1.36
2021;680;JÖNKÖPING;SKÄRSTAD-ÖLMSTADS FÖRSAMLING;34.983;33.653;21.64;11.76;0.253;1.33
2021;680;JÖNKÖPING;VISINGSÖ FÖRSAMLING;35.183;33.653;21.64;11.76;0.253;1.53
2021;682;NÄSSJÖ;ALMESÅKRA FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;682;NÄSSJÖ;BARKERYD-FORSERUMS FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;682;NÄSSJÖ;BRINGETOFTA FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;682;NÄSSJÖ;MALMBÄCKS FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;682;NÄSSJÖ;NORRA SANDSJÖ FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;682;NÄSSJÖ;NORRA SOLBERGA-FLISBY FÖRSAMLING;35.953;34.553;22.54;11.76;0.253;1.40
2021;682;NÄSSJÖ;NÄSSJÖ FÖRSAMLING;35.453;34.553;22.54;11.76;0.253;0.90
2021;683;VÄRNAMO;BREDARYDS FÖRSAMLING;35.033;33.533;21.52;11.76;0.253;1.50
2021;683;VÄRNAMO;FORSHEDABYGDENS FÖRSAMLING;35.033;33.533;21.52;11.76;0.253;1.50
2021;683;VÄRNAMO;GÄLLARYDS FÖRSAMLING;35.043;33.533;21.52;11.76;0.253;1.51
2021;683;VÄRNAMO;NYDALA-FRYELE FÖRSAMLING;34.473;33.533;21.52;11.76;0.253;0.94
2021;683;VÄRNAMO;RYDAHOLMS FÖRSAMLING;34.833;33.533;21.52;11.76;0.253;1.30
2021;683;VÄRNAMO;TÅNNÖ FÖRSAMLING;35.043;33.533;21.52;11.76;0.253;1.51
2021;683;VÄRNAMO;VOXTORPS FÖRSAMLING;35.043;33.533;21.52;11.76;0.253;1.51
2021;683;VÄRNAMO;VÄRNAMO FÖRSAMLING;34.473;33.533;21.52;11.76;0.253;0.94
2021;684;SÄVSJÖ;STOCKARYDS FÖRSAMLING;35.183;33.933;21.92;11.76;0.253;1.25
2021;684;SÄVSJÖ;SÄVSJÖ FÖRSAMLING;35.183;33.933;21.92;11.76;0.253;1.25
2021;684;SÄVSJÖ;VRIGSTAD-HYLLETOFTA FÖRSAMLING;35.183;33.933;21.92;11.76;0.253;1.25
2021;685;VETLANDA;ALSEDA FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;BJÖRKÖ FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;BÄCKSEDA FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;EKENÄSSJÖNS FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;KORSBERGA FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;LANNASKEDE FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;NYE, NÄSHULTS OCH STENBERGA FÖRSAMLI;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;NÄSBY FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;NÄVELSJÖ FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;685;VETLANDA;VETLANDA FÖRSAMLING;35.383;34.023;22.01;11.76;0.253;1.36
2021;686;EKSJÖ;EKSJÖ FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;686;EKSJÖ;HULT-EDSHULTS FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;686;EKSJÖ;HÄSSLEBY-KRÅKSHULTS FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;686;EKSJÖ;HÖREDA FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;686;EKSJÖ;INGATORP-BELLÖ FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;686;EKSJÖ;MELLBY FÖRSAMLING;35.673;34.273;22.26;11.76;0.253;1.40
2021;687;TRANÅS;ADELÖVS FÖRSAMLING;35.11;34.01;22.01;11.76;0.24;1.10
2021;687;TRANÅS;LINDERÅS FÖRSAMLING;35.11;34.01;22.01;11.76;0.24;1.10
2021;687;TRANÅS;SÄBY FÖRSAMLING;35.11;34.01;22.01;11.76;0.24;1.10
2021;760;UPPVIDINGE;LENHOVDA-HERRÅKRA FÖRSAMLING;35.603;34.253;22.00;12.00;0.253;1.35
2021;760;UPPVIDINGE;NOTTEBÄCKS FÖRSAMLING;35.603;34.253;22.00;12.00;0.253;1.35
2021;760;UPPVIDINGE;ÅSEDA FÖRSAMLING;35.603;34.253;22.00;12.00;0.253;1.35
2021;760;UPPVIDINGE;ÄLGHULTS FÖRSAMLING;35.603;34.253;22.00;12.00;0.253;1.35
2021;761;LESSEBO;LESSEBO FÖRSAMLING;35.393;34.063;21.81;12.00;0.253;1.33
2021;763;TINGSRYD;ALMUNDSRYDS FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;LINNERYDS FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;SÖDRA SANDSJÖ FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;TINGSÅS FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;URSHULTS FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;VÄCKELSÅNGS FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;763;TINGSRYD;ÄLMEBODA FÖRSAMLING;35.753;34.253;22.00;12.00;0.253;1.50
2021;764;ALVESTA;ALVESTA FÖRSAMLING;34.723;33.673;21.42;12.00;0.253;1.05
2021;764;ALVESTA;MISTELÅS FÖRSAMLING;34.893;33.673;21.42;12.00;0.253;1.22
2021;764;ALVESTA;MOHEDA FÖRSAMLING;34.893;33.673;21.42;12.00;0.253;1.22
2021;764;ALVESTA;SKATELÖVS FÖRSAMLING;35.093;33.673;21.42;12.00;0.253;1.42
2021;764;ALVESTA;SLÄTTHÖGS FÖRSAMLING;34.893;33.673;21.42;12.00;0.253;1.22
2021;764;ALVESTA;VISLANDA-BLÄDINGE FÖRSAMLING;34.923;33.673;21.42;12.00;0.253;1.25
2021;764;ALVESTA;VÄSTRA TORSÅS FÖRSAMLING;35.093;33.673;21.42;12.00;0.253;1.42
2021;765;ÄLMHULT;GÖTERYDS FÖRSAMLING;34.583;33.213;20.96;12.00;0.253;1.37
2021;765;ÄLMHULT;HALLARYDS FÖRSAMLING;34.583;33.213;20.96;12.00;0.253;1.37
2021;765;ÄLMHULT;PJÄTTERYDS FÖRSAMLING;34.583;33.213;20.96;12.00;0.253;1.37
2021;765;ÄLMHULT;STENBROHULTS FÖRSAMLING;34.423;33.213;20.96;12.00;0.253;1.21
2021;765;ÄLMHULT;VIRESTAD-HÄRLUNDA FÖRSAMLING;34.593;33.213;20.96;12.00;0.253;1.38
2021;765;ÄLMHULT;ÄLMHULTS FÖRSAMLING;34.363;33.213;20.96;12.00;0.253;1.15
2021;767;MARKARYD;HINNERYDS FÖRSAMLING;35.003;33.563;21.31;12.00;0.253;1.44
2021;767;MARKARYD;MARKARYDS FÖRSAMLING;34.613;33.563;21.31;12.00;0.253;1.05
2021;767;MARKARYD;TRARYDS FÖRSAMLING;35.003;33.563;21.31;12.00;0.253;1.44
2021;780;VÄXJÖ;DÄDESJÖ FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;GEMLA FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;GÅRDSBY FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;HEMMESJÖ-FURUBY FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;INGELSTADS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;KALVSVIKS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;LAMMHULTS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;SJÖSÅS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;SÖRABY FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;TÄVELSÅS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;VEDERSLÖVS FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;VÄXJÖ STADS- OCH DOMKYRKOFÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;780;VÄXJÖ;ÖJABY FÖRSAMLING;33.493;32.443;20.19;12.00;0.253;1.05
2021;781;LJUNGBY;AGUNNARYDS FÖRSAMLING;34.933;33.323;21.07;12.00;0.253;1.61
2021;781;LJUNGBY;ANGELSTADS FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;ANNERSTADS FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;BERGA FÖRSAMLING;34.733;33.323;21.07;12.00;0.253;1.41
2021;781;LJUNGBY;BOLMSÖ FÖRSAMLING;34.733;33.323;21.07;12.00;0.253;1.41
2021;781;LJUNGBY;DÖRARPS FÖRSAMLING;34.733;33.323;21.07;12.00;0.253;1.41
2021;781;LJUNGBY;LIDHULTS FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;LJUNGBY FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;LJUNGBY MARIA FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;ODENSJÖ FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;RYSSBY FÖRSAMLING;34.933;33.323;21.07;12.00;0.253;1.61
2021;781;LJUNGBY;SÖDRA LJUNGA FÖRSAMLING;34.763;33.323;21.07;12.00;0.253;1.44
2021;781;LJUNGBY;TANNÅKERS FÖRSAMLING;34.733;33.323;21.07;12.00;0.253;1.41
2021;781;LJUNGBY;TORPA FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;781;LJUNGBY;TUTARYDS FÖRSAMLING;34.933;33.323;21.07;12.00;0.253;1.61
2021;781;LJUNGBY;VITTARYDS FÖRSAMLING;34.733;33.323;21.07;12.00;0.253;1.41
2021;781;LJUNGBY;VRÅ FÖRSAMLING;34.523;33.323;21.07;12.00;0.253;1.20
2021;821;HÖGSBY;FAGERHULTS FÖRSAMLING;35.543;34.323;22.21;11.86;0.253;1.22
2021;821;HÖGSBY;FÅGELFORS FÖRSAMLING;35.543;34.323;22.21;11.86;0.253;1.22
2021;821;HÖGSBY;HÖGSBY FÖRSAMLING;35.543;34.323;22.21;11.86;0.253;1.22
2021;821;HÖGSBY;LÅNGEMÅLA FÖRSAMLING;35.543;34.323;22.21;11.86;0.253;1.22
2021;834;TORSÅS;GULLABO FÖRSAMLING;34.793;33.543;21.43;11.86;0.253;1.25
2021;834;TORSÅS;SÖDERÅKRA FÖRSAMLING;34.793;33.543;21.43;11.86;0.253;1.25
2021;834;TORSÅS;TORSÅS FÖRSAMLING;34.793;33.543;21.43;11.86;0.253;1.25
2021;840;MÖRBYLÅNGA;GLÖMMINGE-ALGUTSRUMS FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;HULTERSTAD-STENÅSA FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;MÖRBYLÅNGA-KASTLÖSA FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;NORRA MÖCKLEBY, SANDBY OCH GÅRDBY FÖ;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;RESMO-VICKLEBY FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;SYDÖLANDS FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;840;MÖRBYLÅNGA;TORSLUNDA FÖRSAMLING;35.873;34.323;22.21;11.86;0.253;1.55
2021;860;HULTSFRED;HULTSFREDS FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;JÄREDA FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;LÖNNEBERGA FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;MÅLILLA MED GÅRDVEDA FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;MÖRLUNDA-TVETA FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;VENA FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;860;HULTSFRED;VIRSERUMS FÖRSAMLING;35.363;34.023;21.91;11.86;0.253;1.34
2021;861;MÖNSTERÅS;FLISERYDS FÖRSAMLING;35.343;34.323;22.21;11.86;0.253;1.02
2021;861;MÖNSTERÅS;MÖNSTERÅS FÖRSAMLING;35.343;34.323;22.21;11.86;0.253;1.02
2021;861;MÖNSTERÅS;ÅLEMS FÖRSAMLING;35.343;34.323;22.21;11.86;0.253;1.02
2021;862;EMMABODA;ALGUTSBODA FÖRSAMLING;35.523;34.323;22.21;11.86;0.253;1.20
2021;862;EMMABODA;EMMABODA FÖRSAMLING;35.523;34.323;22.21;11.86;0.253;1.20
2021;862;EMMABODA;LÅNGASJÖ FÖRSAMLING;35.523;34.323;22.21;11.86;0.253;1.20
2021;862;EMMABODA;VISSEFJÄRDA FÖRSAMLING;35.523;34.323;22.21;11.86;0.253;1.20
2021;880;KALMAR;ARBY-HAGBY FÖRSAMLING;35.363;33.923;21.81;11.86;0.253;1.44
2021;880;KALMAR;DÖRBY FÖRSAMLING;35.093;33.923;21.81;11.86;0.253;1.17
2021;880;KALMAR;FÖRLÖSA-KLÄCKEBERGA FÖRSAMLING;34.893;33.923;21.81;11.86;0.253;0.97
2021;880;KALMAR;HALLTORPS-VOXTORPS FÖRSAMLING;35.363;33.923;21.81;11.86;0.253;1.44
2021;880;KALMAR;HELIGA KORSETS FÖRSAMLING;35.053;33.923;21.81;11.86;0.253;1.13
2021;880;KALMAR;HOSSMO FÖRSAMLING;35.093;33.923;21.81;11.86;0.253;1.17
2021;880;KALMAR;KALMAR DOMKYRKOFÖRSAMLING;35.053;33.923;21.81;11.86;0.253;1.13
2021;880;KALMAR;KALMAR S:T JOHANNES FÖRSAMLING;35.053;33.923;21.81;11.86;0.253;1.13
2021;880;KALMAR;KARLSLUNDA-MORTORPS FÖRSAMLING;35.363;33.923;21.81;11.86;0.253;1.44
2021;880;KALMAR;LJUNGBY FÖRSAMLING;35.363;33.923;21.81;11.86;0.253;1.44
2021;880;KALMAR;RYSSBY FÖRSAMLING;35.173;33.923;21.81;11.86;0.253;1.25
2021;880;KALMAR;S:TA BIRGITTA FÖRSAMLING;35.053;33.923;21.81;11.86;0.253;1.13
2021;880;KALMAR;TVÅ SYSTRARS FÖRSAMLING;35.053;33.923;21.81;11.86;0.253;1.13
2021;880;KALMAR;ÅBY FÖRSAMLING;35.173;33.923;21.81;11.86;0.253;1.25
2021;881;NYBRO;BÄCKEBO FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;HÄLLEBERGA FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;KRISTVALLA FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;KRÅKSMÅLA FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;MADESJÖ FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;NYBRO-S:T SIGFRIDS FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;OSKARS FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;881;NYBRO;ÖRSJÖ FÖRSAMLING;35.613;34.443;22.33;11.86;0.253;1.17
2021;882;OSKARSHAMN;DÖDERHULTS FÖRSAMLING;35.573;34.373;22.26;11.86;0.253;1.20
2021;882;OSKARSHAMN;MISTERHULTS FÖRSAMLING;35.573;34.373;22.26;11.86;0.253;1.20
2021;882;OSKARSHAMN;OSKARSHAMNS FÖRSAMLING;35.513;34.373;22.26;11.86;0.253;1.14
2021;883;VÄSTERVIK;DALHEMS FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;GAMLEBY FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;GLADHAMMAR-VÄSTRUMS FÖRSAMLING;34.473;33.273;21.16;11.86;0.253;1.20
2021;883;VÄSTERVIK;HALLINGEBERG-BLACKSTADS FÖRSAMLING;34.473;33.273;21.16;11.86;0.253;1.20
2021;883;VÄSTERVIK;HJORTEDS FÖRSAMLING;34.473;33.273;21.16;11.86;0.253;1.20
2021;883;VÄSTERVIK;LOFTA FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;LOFTAHAMMARS FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;ODENSVI FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;TÖRNSFALLS FÖRSAMLING;34.473;33.273;21.16;11.86;0.253;1.20
2021;883;VÄSTERVIK;UKNA FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;VÄSTERVIKS FÖRSAMLING;34.473;33.273;21.16;11.86;0.253;1.20
2021;883;VÄSTERVIK;VÄSTRA EDS FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;883;VÄSTERVIK;ÖVERUMS FÖRSAMLING;34.773;33.273;21.16;11.86;0.253;1.50
2021;884;VIMMERBY;FRÖDINGE FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;884;VIMMERBY;LOCKNEVI FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;884;VIMMERBY;PELARNE FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;884;VIMMERBY;RUMSKULLA FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;884;VIMMERBY;SÖDRA VI-DJURSDALA FÖRSAMLING;35.923;34.473;22.36;11.86;0.253;1.45
2021;884;VIMMERBY;TUNA FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;884;VIMMERBY;VIMMERBY FÖRSAMLING;35.793;34.473;22.36;11.86;0.253;1.32
2021;885;BORGHOLM;BORGHOLMS FÖRSAMLING;35.233;33.693;21.58;11.86;0.253;1.54
2021;885;BORGHOLM;FÖRA-ALBÖKE-LÖTS FÖRSAMLING;35.233;33.693;21.58;11.86;0.253;1.54
2021;885;BORGHOLM;GÄRDSLÖSA, LÅNGLÖTS OCH RUNSTENS FÖR;35.233;33.693;21.58;11.86;0.253;1.54
2021;885;BORGHOLM;KÖPINGSVIKS FÖRSAMLING;35.233;33.693;21.58;11.86;0.253;1.54
2021;885;BORGHOLM;NORDÖLANDS FÖRSAMLING;35.233;33.693;21.58;11.86;0.253;1.54
2021;885;BORGHOLM;RÄPPLINGE-HÖGSRUMS FÖRSAMLING;35.233;33.693;21.58;11.86;0.253;1.54
2021;980;GOTLAND;AKEBÄCKS FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;ALVA, HEMSE OCH RONE FÖRSAMLING;35.603;33.853;33.60;0.00;0.253;1.75
2021;980;GOTLAND;BARLINGBO FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;BJÖRKE FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;BUNGE, RUTE OCH FLERINGE FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;DALHEMS FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;EKSTA FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;ENDRE FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;ESKELHEM-TOFTA FÖRSAMLING;35.253;33.853;33.60;0.00;0.253;1.40
2021;980;GOTLAND;FARDHEMS FÖRSAMLING;35.563;33.853;33.60;0.00;0.253;1.71
2021;980;GOTLAND;FOLLINGBO FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;FORSA FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;FRÖJELS FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;FÅRÖ FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;GARDE FÖRSAMLING;35.453;33.853;33.60;0.00;0.253;1.60
2021;980;GOTLAND;GERUMS FÖRSAMLING;35.563;33.853;33.60;0.00;0.253;1.71
2021;980;GOTLAND;GOTHEMS FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;HAVDHEMS FÖRSAMLING;35.603;33.853;33.60;0.00;0.253;1.75
2021;980;GOTLAND;HEJDE FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;HEJDEBY FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;HOBURGS FÖRSAMLING;35.603;33.853;33.60;0.00;0.253;1.75
2021;980;GOTLAND;KLINTE FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;LEVIDE FÖRSAMLING;35.563;33.853;33.60;0.00;0.253;1.71
